GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,multiplier
4264,"Babbitt, Luke",Luke Babbitt,20170104,mia,sac,A,20170104-mia-sac,22.5,107,102,1,16.93333333,1,1,11.8,14.5,15.75,13.3,9pt 4rb 2to 3trey 3-4fg,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,3.371428571
4264,"Babbitt, Luke",Luke Babbitt,20170103,mia,pho,A,20170103-mia-pho,21,90,99,1,22.71666667,1,1,13,13.75,11.75,13.5,7pt 5rb 1trey 3-11fg 0-2ft,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,3.714285714
4264,"Babbitt, Luke",Luke Babbitt,20170101,mia,det,H,20170101-det-mia,18,98,107,1,17.48333333,1,1,12.1,12.75,12.75,12.6,7pt 3rb 1as 1trey 3-5fg,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,3,3.457142857
4264,"Babbitt, Luke",Luke Babbitt,20161230,mia,bos,A,20161230-mia-bos,19.5,114,117,1,16,1,1,8.9,9.5,9.5,9.4,5pt 2rb 1as 1trey 2-4fg,0,0,3500,0,3000,0,5000,0,10,0,4,3,3,3,2.542857143
4264,"Babbitt, Luke",Luke Babbitt,20161229,mia,cha,A,20161229-mia-cha,19,82,91,1,20.98333333,1,1,16.1,16.75,16.75,16.6,7pt 3rb 1as 2bl 1trey 3-5fg,0,0,3500,0,3000,0,5000,0,10,0,4,3,3,3,4.6
4264,"Babbitt, Luke",Luke Babbitt,20161227,mia,okc,H,20161227-okc-mia,19.5,94,106,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,5000,0,10,0,4,34,3,3,0
4264,"Babbitt, Luke",Luke Babbitt,20161223,mia,nor,A,20161223-mia-nor,20,87,91,0,12.55,1,1,8.2,8.75,8.75,8.7,5pt 1rb 1st 1trey 2-4fg,0,0,3500,0,3000,0,5000,0,10,0,4,34,3,3,2.342857143
4264,"Babbitt, Luke",Luke Babbitt,20161222,mia,lal,H,20161222-lal-mia,20,115,107,0,5.933333333,1,1,1.2,1.25,1,1.2,0pt 1rb 0-1fg,0,0,3500,0,3000,0,5000,0,10,0,4,34,3,3,0.342857143
4264,"Babbitt, Luke",Luke Babbitt,20161220,mia,orl,H,20161220-orl-mia,19.5,130,136,0,15.1,1,1,12.4,13.5,14,13.4,8pt 2rb 1bl 2trey 2-4fg 2-2ft,0,0,3500,0,3000,0,5000,0,10,0,4,34,3,3,3.542857143
4264,"Babbitt, Luke",Luke Babbitt,20161218,mia,bos,H,20161218-bos-mia,18,95,105,0,4.6,1,1,2,2,1.5,2,0pt 1st 0-2fg,0,0,3500,-200,3000,0,5000,0,10,0,4,34,3,3,0.571428571
4264,"Babbitt, Luke",Luke Babbitt,20161207,mia,atl,A,20161207-mia-atl,19.5,95,103,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,5000,0,10,0,4,34,3,3,0
4264,"Babbitt, Luke",Luke Babbitt,20161206,mia,nyk,H,20161206-nyk-mia,19.5,103,114,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,5000,0,10,0,4,34,3,3,0
4264,"Babbitt, Luke",Luke Babbitt,20161203,mia,por,A,20161203-mia-por,22,92,99,0,0,0,1,0,0,0,0,,0,0,3500,-300,3000,0,5000,0,10,0,4,34,3,4,0
4264,"Babbitt, Luke",Luke Babbitt,20161128,mia,bos,H,20161128-bos-mia,19.5,104,112,1,23.3,1,1,9.9,10,8.75,9.9,4pt 2rb 1as 1st 2-7fg,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,2.828571429
4264,"Babbitt, Luke",Luke Babbitt,20161126,mia,mem,H,20161126-mem-mia,20,107,110,0,16.15,1,1,3.4,3.5,2.25,3.4,1pt 2rb 0-4fg 1-2ft,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,0.971428571
4264,"Babbitt, Luke",Luke Babbitt,20161125,mia,mem,A,20161125-mia-mem,20,90,81,0,20.2,1,1,9.7,10.25,10.25,10.2,5pt 1rb 1as 1bl 1trey 2-4fg,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,2.771428571
4264,"Babbitt, Luke",Luke Babbitt,20161123,mia,det,A,20161123-mia-det,19.5,84,107,0,18.08333333,1,1,5.4,7,6.75,5.9,5pt 2rb 2to 1trey 2-5fg,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,1.542857143
4264,"Babbitt, Luke",Luke Babbitt,20161121,mia,phi,A,20161121-mia-phi,19,94,101,0,10.73333333,1,1,4.9,6.5,7,5.4,3pt 2rb 1as 2to 1trey 1-1fg,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,1.4
4264,"Babbitt, Luke",Luke Babbitt,20161119,mia,was,A,20161119-mia-was,19,114,111,0,8.216666667,1,1,6.2,7.75,8,6.7,3pt 1rb 2st 2to 1trey 1-2fg,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,1.771428571
4264,"Babbitt, Luke",Luke Babbitt,20161117,mia,mil,H,20161117-mil-mia,19.5,96,73,0,2.883333333,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,0.342857143
4264,"Babbitt, Luke",Luke Babbitt,20161115,mia,atl,H,20161115-atl-mia,19.5,90,93,0,5.55,1,1,1.4,2,1.5,1.4,0pt 2rb 1to 0-2fg,0,0,3500,0,3000,0,5000,0,10,0,4,4,3,4,0.4
4264,"Babbitt, Luke",Luke Babbitt,20161114,mia,sas,A,20161114-mia-sas,20.5,90,94,0,7.533333333,1,1,0,0,0,0,0pt,0,0,3500,0,3000,-100,5000,0,10,0,4,4,3,4,0
4264,"Babbitt, Luke",Luke Babbitt,20161112,mia,uta,H,20161112-uta-mia,20,91,102,1,5.25,1,1,1.2,1.25,0.5,1.2,0pt 1rb 0-3fg,0,0,3500,-100,3100,0,5000,0,10,0,4,4,3,4,0.342857143
4515,"Waiters, Dion",Dion Waiters,20170108,mia,lac,A,20170108-mia-lac,15.5,86,98,0,15.1,1,1,9.4,10.5,9.5,9.9,8pt 2rb 1to 1trey 2-7fg 3-4ft,0,0,5000,-100,3900,-200,9800,-1300,18,0,2,2,23,2,1.88
3733,"Bass, Brandon",Brandon Bass,20170106,lac,sac,A,20170106-lac-sac,22.5,106,98,0,0,0,1,0,0,0,0,,0,0,3500,-100,3000,0,5000,0,10,0,4,4,45,4,0
3733,"Bass, Brandon",Brandon Bass,20170102,lac,pho,H,20170102-pho-lac,22.5,109,98,0,14.01666667,1,1,9.2,10.25,9.75,9.2,10pt 1rb 2to 4-5fg 2-3ft,0,0,3500,0,3000,0,5000,0,10,0,4,4,45,4,2.628571429
4320,"Vasquez, Greivis",Greivis Vasquez,20161029,bkn,mil,A,20161029-bkn-mil,20,108,110,0,6.783333333,1,1,3.2,3.25,2.5,3.2,2pt 1rb 1-4fg,0,0,3700,0,3000,-100,7400,0,10,0,1,1,12,1,0.864864865
4320,"Vasquez, Greivis",Greivis Vasquez,20161028,bkn,ind,H,20161028-ind-bkn,19.5,103,94,0,13.55,1,1,10.2,11.25,11,10.7,5pt 1rb 2as 1bl 1to 1trey 1-3fg 2-3ft,0,0,3700,-200,3100,-400,7400,450,10,0,1,1,12,1,2.756756757
4906,"Whitehead, Isaiah",Isaiah Whitehead,20161218,bkn,phi,A,20161218-bkn-phi,18,107,108,1,20.96666667,1,1,12.2,13.25,13.25,13.2,11pt 1rb 2trey 3-6fg 3-4ft,0,0,3700,0,3200,0,5000,0,10,0,1,1,12,1,3.297297297
4906,"Whitehead, Isaiah",Isaiah Whitehead,20161216,bkn,orl,A,20161216-bkn-orl,19,111,118,1,23.56666667,1,1,16.6,18.25,18,16.6,4pt 3rb 8as 3to 2-3fg,0,0,3700,0,3200,0,5000,0,10,0,1,1,12,1,4.486486486
4906,"Whitehead, Isaiah",Isaiah Whitehead,20161214,bkn,lal,H,20161214-lal-bkn,19.5,107,97,1,24,1,1,14.4,15,14.75,14.4,8pt 2rb 2as 1st 1to 3-4fg 2-2ft,0,0,3700,0,3200,-200,5000,0,10,0,1,1,12,1,3.891891892
4906,"Whitehead, Isaiah",Isaiah Whitehead,20161212,bkn,hou,A,20161212-bkn-hou,20,118,122,1,24.45,1,1,19.9,21.5,20.75,19.9,13pt 2rb 5as 3to 6-8fg 1-2ft,0,0,3700,-200,3400,0,5000,0,10,0,1,1,12,1,5.378378378
4906,"Whitehead, Isaiah",Isaiah Whitehead,20161207,bkn,den,H,20161207-den-bkn,19.5,116,111,1,28.95,1,1,27.4,29.5,28.75,28.4,14pt 2rb 2as 4st 1bl 2to 2trey 5-11fg 2-3ft,0,0,3700,0,3400,-200,5000,0,10,0,1,1,12,1,7.405405405
4906,"Whitehead, Isaiah",Isaiah Whitehead,20161205,bkn,was,H,20161205-was-bkn,19.5,113,118,1,24.46666667,1,1,15.3,17,15.75,15.3,6pt 4rb 5as 3to 3-8fg,0,0,3700,-200,3600,-100,5000,0,10,0,1,1,12,1,4.135135135
4906,"Whitehead, Isaiah",Isaiah Whitehead,20161029,bkn,mil,A,20161029-bkn-mil,20,108,110,0,8.366666667,1,1,4.5,5.5,5.25,4.5,3pt 1as 1st 2to 1-1fg 1-2ft,0,0,3700,0,3000,0,5000,0,10,0,1,1,2,1,1.216216216
4906,"Whitehead, Isaiah",Isaiah Whitehead,20161028,bkn,ind,H,20161028-ind-bkn,19.5,103,94,0,0,0,1,0,0,0,0,,0,0,3700,-300,3000,0,5000,0,10,0,1,1,2,1,0
4733,"Harris, Joe",Joe Harris,20170108,bkn,phi,H,20170108-phi-bkn,12,95,105,1,16.01666667,1,1,6.5,7.25,6.25,6.5,0pt 5rb 1as 1to 0-4fg,0,0,3500,0,3200,0,7050,600,10,0,2,3,2,2,1.857142857
4078,"Augustin, D.J.",D.J. Augustin,20170102,orl,nyk,A,20170102-orl-nyk,19.5,115,103,1,13.53333333,1,1,11,12,12.5,12,6pt 2as 1st 2trey 2-4fg,0,0,3600,0,3400,0,7100,0,10,0,1,1,1,1,3.055555556
4078,"Augustin, D.J.",D.J. Augustin,20170101,orl,ind,A,20170101-orl-ind,18,104,117,1,14.7,1,1,10.5,11.5,11,11,5pt 3as 1st 1to 1trey 2-6fg,0,0,3600,-100,3400,-200,7100,150,10,0,1,1,1,1,2.916666667
4078,"Augustin, D.J.",D.J. Augustin,20161226,orl,mem,H,20161226-mem-orl,19,112,102,1,19.9,1,1,21.5,23,23,22.5,10pt 7as 1st 1to 2trey 4-8fg,0,0,3600,-100,3600,200,7200,-150,10,0,1,1,1,1,5.972222222
4078,"Augustin, D.J.",D.J. Augustin,20161216,orl,bkn,H,20161216-bkn-orl,19,118,111,1,27.16666667,1,1,29.2,32,31,30.2,17pt 6rb 4as 1st 3to 2trey 6-14fg 3-3ft,0,0,3600,-300,3600,-300,7950,650,10,0,1,1,1,1,8.111111111
4078,"Augustin, D.J.",D.J. Augustin,20161129,orl,sas,A,20161129-orl-sas,20.5,95,83,1,24.66666667,1,1,22.3,23.5,23,22.8,7pt 4rb 5as 2st 1to 1trey 2-6fg 2-2ft,0,0,3600,100,3900,600,7050,-200,10,0,1,1,1,1,6.194444444
4078,"Augustin, D.J.",D.J. Augustin,20161114,orl,ind,A,20161114-orl-ind,19,69,88,0,16.26666667,1,1,6.5,7.5,7,7,6pt 1as 1to 1trey 2-5fg 1-2ft,0,0,3600,0,3500,0,7650,150,10,0,1,1,1,1,1.805555556
4078,"Augustin, D.J.",D.J. Augustin,20161113,orl,okc,A,20161113-orl-okc,19,119,117,0,14.55,1,1,12.2,13.25,13,12.7,12pt 1rb 1to 1trey 3-5fg 5-6ft,0,0,3600,100,3500,0,7500,450,10,0,1,1,1,1,3.388888889
4078,"Augustin, D.J.",D.J. Augustin,20161101,orl,phi,A,20161101-orl-phi,19,103,101,0,12.5,1,1,10.5,11,10,11,9pt 1as 1trey 4-10fg,0,0,3600,100,3000,0,8350,350,10,0,1,1,1,1,2.916666667
4909,"Baldwin, Wade",Wade Baldwin,20161112,mem,mil,A,20161112-mem-mil,20.5,96,106,0,11.75,1,1,2.7,3.75,3.5,2.7,2pt 1rb 1as 2to 1-2fg,0,0,3600,0,3000,0,5700,-350,10,0,1,1,1,1,0.75
4909,"Baldwin, Wade",Wade Baldwin,20161108,mem,den,H,20161108-den-mem,20,108,107,0,0,0,1,0,0,0,0,,0,0,3600,0,3000,-100,6050,0,10,0,1,1,1,1,0
4909,"Baldwin, Wade",Wade Baldwin,20161106,mem,por,H,20161106-por-mem,15.5,94,100,0,0,0,1,0,0,0,0,,0,0,3600,-300,3100,-100,6050,350,10,0,1,1,1,1,0
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161216,mil,chi,A,20161216-mil-chi,20,95,69,0,26.73333333,1,1,8.9,10.5,9.75,9.4,7pt 2rb 1as 2to 1trey 3-8fg,0,0,3600,0,3200,0,5200,0,10,0,1,12,2,2,2.472222222
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161215,mil,chi,H,20161215-chi-mil,20,108,97,0,21.08333333,1,1,14.9,16.5,15.75,14.9,5pt 2rb 7as 3to 2-4fg 1-2ft,0,0,3600,-100,3200,-200,5200,150,10,0,1,12,2,2,4.138888889
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161210,mil,was,A,20161210-mil-was,19,105,110,0,20.16666667,1,1,15,17,17.75,16.5,11pt 2as 1st 1to 3trey 4-7fg,0,0,3600,0,3200,0,5300,100,10,0,1,12,2,2,4.166666667
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161209,mil,atl,H,20161209-atl-mil,20,110,114,0,28.43333333,1,1,22.4,24.5,24.25,23.4,12pt 2rb 4as 2st 2to 2trey 5-10fg,0,0,3600,100,3200,100,5200,200,10,0,1,12,2,2,6.222222222
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161205,mil,sas,H,20161205-sas-mil,20,96,97,0,16.4,1,1,9.5,9.5,8.25,9.5,2pt 5as 1-6fg,0,0,3600,-100,3200,-100,5000,0,10,0,1,12,2,2,2.638888889
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161201,mil,bkn,A,20161201-mil-bkn,19.5,111,93,0,26.41666667,1,1,21.8,24.5,25.25,23.3,13pt 4rb 4as 2to 3trey 4-7fg 2-2ft,0,0,3600,0,3100,100,5000,0,10,0,1,2,2,2,6.055555556
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161129,mil,cle,H,20161129-cle-mil,20,118,101,0,22.71666667,1,1,15.7,17.75,18.5,16.7,10pt 1rb 3as 1st 2to 2trey 4-5fg,0,0,3600,100,3000,0,5000,0,10,0,1,2,2,2,4.361111111
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161030,mil,det,A,20161030-mil-det,18,83,98,0,17.05,1,1,11.9,12,10.75,11.9,6pt 2rb 1as 1st 3-7fg 0-1ft,0,0,3600,0,3200,0,5000,0,10,0,1,2,2,2,3.305555556
5013,"Brogdon, Malcolm",Malcolm Brogdon,20161029,mil,bkn,H,20161029-bkn-mil,20,110,108,0,12.83333333,1,1,4.2,4.75,3.5,4.2,2pt 1rb 1st 1to 0-5fg 2-2ft,0,0,3600,100,3200,-100,5000,0,10,0,1,2,2,2,1.166666667
3976,"Brooks, Aaron",Aaron Brooks,20170103,ind,det,A,20170103-ind-det,19.5,121,116,0,14.56666667,1,1,6,7,7,6.5,4pt 2as 1to 1trey 1-2fg 1-2ft,0,0,3600,100,3000,0,5000,0,10,0,1,1,1,1,1.666666667
3976,"Brooks, Aaron",Aaron Brooks,20161230,ind,chi,H,20161230-chi-ind,16,111,101,0,13.11666667,1,1,12.2,13.25,13.75,13.2,8pt 1rb 2as 2trey 3-5fg,0,0,3600,-200,3100,-200,5000,0,10,0,1,1,1,1,3.388888889
3976,"Brooks, Aaron",Aaron Brooks,20161205,ind,gsw,A,20161205-ind-gsw,22.5,106,142,0,12,1,1,4.7,4.75,4.5,4.7,0pt 1rb 1as 1st 0-1fg,0,0,3600,0,3000,0,5000,0,10,0,1,1,1,1,1.305555556
3976,"Brooks, Aaron",Aaron Brooks,20161204,ind,lac,A,20161204-ind-lac,21.5,111,102,0,5.35,1,1,3.2,3.75,3.5,3.2,3pt 1rb 1to 0-1fg 3-3ft,0,0,3600,0,3000,0,5000,0,10,0,1,1,1,1,0.888888889
3976,"Brooks, Aaron",Aaron Brooks,20161130,ind,por,A,20161130-ind-por,22,109,131,0,21.4,1,1,16.6,19.75,20.25,18.1,16pt 3rb 3to 3trey 6-10fg 1-1ft,0,0,3600,100,3000,0,5000,0,10,0,1,1,1,1,4.611111111
4615,"Burke, Trey",Trey Burke,20161112,was,chi,A,20161112-was-chi,20,95,106,0,16.96666667,1,1,11.5,12,11,11.5,6pt 3as 1st 1to 3-7fg,0,0,3600,0,3000,0,5000,0,10,0,1,1,1,1,3.194444444
4615,"Burke, Trey",Trey Burke,20161111,was,cle,H,20161111-cle-was,19,94,105,0,22.1,1,1,15.9,16,15.25,15.9,9pt 2rb 3as 4-7fg 1-1ft,0,0,3600,100,3000,0,5000,0,10,0,1,1,1,1,4.416666667
4569,"Canaan, Isaiah",Isaiah Canaan,20161130,chi,lal,H,20161130-lal-chi,20,90,96,0,25.73333333,1,1,8.7,9.75,8.5,9.2,5pt 1rb 1as 1st 1to 1trey 2-9fg,0,0,3600,0,3000,-200,5000,0,10,0,1,2,1,2,2.416666667
4569,"Canaan, Isaiah",Isaiah Canaan,20161125,chi,phi,A,20161125-chi-phi,19.5,105,89,0,25.78333333,1,1,15.5,17.75,17,16.5,8pt 5rb 1as 1st 2to 2trey 2-9fg 2-2ft,0,0,3600,0,3200,-200,5000,0,10,0,1,1,1,1,4.305555556
4975,"Magette, Josh",Josh Magette,20170110,atl,bkn,A,20170110-atl-bkn,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
3553,"Pachulia, Zaza",Zaza Pachulia,20161110,gsw,den,A,20161110-gsw-den,21,125,101,1,13.76666667,1,1,15.8,16.5,16.5,15.8,4pt 4rb 4st 1to 2-2fg,0,0,3700,0,3400,-300,8600,-150,12,0,5,5,5,5,4.27027027
4964,"Brussino, Nicolas",Nicolas Brussino,20161219,dal,den,A,20161219-dal-den,21,107,117,0,1.083333333,1,1,0,0,0,0,0pt,0,0,3500,0,3000,0,5000,0,10,0,2,2,23,2,0
3553,"Pachulia, Zaza",Zaza Pachulia,20161109,gsw,dal,H,20161109-dal-gsw,22.5,116,95,1,13.38333333,1,1,11.8,12.5,12.25,11.8,2pt 4rb 4as 1to 1-2fg,0,0,3700,-300,3700,-200,8750,-800,12,0,5,5,5,5,3.189189189
4542,"Plumlee, Miles",Miles Plumlee,20161030,mil,det,A,20161030-mil-det,18,83,98,1,17.08333333,1,1,18.5,19.75,19.25,18.5,8pt 5rb 3as 1st 2to 4-6fg,0,0,3700,0,3000,-100,7500,0,10,0,5,5,45,5,5
4542,"Plumlee, Miles",Miles Plumlee,20161029,mil,bkn,H,20161029-bkn-mil,20,110,108,1,8.083333333,1,1,2.7,3.25,2.75,2.7,1pt 1rb 1as 1to 0-1fg 1-2ft,0,0,3700,-200,3100,-200,7500,250,10,0,5,5,45,5,0.72972973
4579,"Reed, Willie",Willie Reed,20161212,mia,was,H,20161212-was-mia,19.5,112,101,0,5.05,1,1,2.2,2.25,1.75,2.2,1pt 1rb 0-1fg 1-2ft,0,0,3700,200,3600,0,5400,400,10,0,5,5,45,5,0.594594595
4516,"Zeller, Tyler",Tyler Zeller,20161116,bos,dal,H,20161116-dal-bos,19.5,90,83,0,8.4,1,1,8.8,9,8,8.8,4pt 4rb 2-6fg,0,0,3700,-300,3400,-500,5100,-600,11,0,5,5,45,5,2.378378378
4084,"Ajinca, Alexis",Alexis Ajinca,20161218,nor,sas,A,20161218-nor-sas,19,100,113,1,27.46666667,1,1,27.1,27.5,26.5,27.1,16pt 8rb 1as 8-12fg,0,0,3600,100,3000,0,5000,0,10,0,5,5,45,5,7.527777778
4084,"Ajinca, Alexis",Alexis Ajinca,20161208,nor,phi,H,20161208-phi-nor,20,88,99,1,13.73333333,1,1,12.8,13,12.5,12.8,8pt 4rb 4-6fg,0,0,3600,100,3000,0,5250,250,10,0,5,5,45,5,3.555555556
4260,"Aldrich, Cole",Cole Aldrich,20161217,min,hou,H,20161217-hou-min,20,109,111,0,14.45,1,1,11,11.25,11.25,11,0pt 5rb 2as 1bl,0,0,3600,-100,3900,0,6950,-250,10,0,5,5,5,5,3.055555556
4263,"Asik, Omer",Omer Asik,20161211,nor,pho,A,20161211-nor-pho,20.5,120,119,0,4.466666667,1,1,0,0,0,0,0pt,0,0,3600,0,3000,0,5450,100,10,0,5,5,45,5,0
4263,"Asik, Omer",Omer Asik,20161210,nor,lac,A,20161210-nor-lac,22.5,105,133,0,17.5,1,1,7.3,8,7.5,7.3,0pt 4rb 1as 1bl 1to 0-1fg 0-1ft,0,0,3600,100,3000,0,5350,-650,10,0,5,5,45,5,2.027777778
4263,"Asik, Omer",Omer Asik,20161205,nor,mem,H,20161205-mem-nor,20,108,110,1,13.38333333,1,1,4.6,4.75,3.75,4.6,1pt 3rb 0-3fg 1-2ft,0,0,3600,0,3000,0,5200,0,10,0,5,5,45,5,1.277777778
4263,"Asik, Omer",Omer Asik,20161204,nor,okc,A,20161204-nor-okc,19,92,101,1,16.33333333,1,1,5.6,5.75,5,5.6,0pt 3rb 1st 0-1fg 0-2ft,0,0,3600,-100,3000,0,5200,-350,10,0,5,5,45,5,1.555555556
4263,"Asik, Omer",Omer Asik,20161112,nor,lal,H,20161112-lal-nor,19,99,126,1,13.33333333,1,1,7,7.75,7.25,7,2pt 5rb 1to 1-3fg,0,0,3600,0,3200,200,5850,300,10,0,5,5,45,5,1.944444444
4263,"Asik, Omer",Omer Asik,20161110,nor,mil,A,20161110-nor-mil,20,112,106,0,19.18333333,1,1,15.2,15.5,14.75,15.2,8pt 6rb 3-4fg 2-4ft,0,0,3600,0,3000,0,5550,-50,10,0,5,5,45,5,4.222222222
4263,"Asik, Omer",Omer Asik,20161108,nor,sac,A,20161108-nor-sac,22.5,94,102,1,25.76666667,1,1,16.8,17.75,16.75,16.8,5pt 9rb 1bl 1to 1-4fg 3-4ft,0,0,3600,0,3000,0,5600,100,10,0,5,5,45,5,4.666666667
4263,"Asik, Omer",Omer Asik,20161107,nor,gsw,A,20161107-nor-gsw,22.5,106,116,1,14.31666667,1,1,15.2,15.5,14.5,15.2,8pt 6rb 3-6fg 2-3ft,0,0,3600,100,3000,0,5500,100,10,0,5,5,45,5,4.222222222
4556,"Baynes, Aron",Aron Baynes,20161217,det,ind,H,20161217-ind-det,19,90,105,0,8.833333333,1,1,7.8,8.5,8,7.8,4pt 4rb 1to 1-3fg 2-2ft,0,0,3600,0,3800,0,5000,0,10,0,5,5,5,5,2.166666667
4556,"Baynes, Aron",Aron Baynes,20161216,det,was,A,20161216-det-was,19,108,122,0,16.8,1,1,4.4,4.5,4.25,4.4,2pt 2rb 1-2fg,0,0,3600,100,3800,0,5000,0,10,0,5,5,5,5,1.222222222
4556,"Baynes, Aron",Aron Baynes,20161102,det,bkn,A,20161102-det-bkn,19.5,101,109,0,18.7,1,1,13.8,14.5,13.75,13.8,4pt 4rb 1st 2bl 1to 2-5fg,0,0,3600,100,3000,0,5200,0,10,0,5,5,5,5,3.833333333
4556,"Baynes, Aron",Aron Baynes,20161030,det,mil,H,20161030-mil-det,18,98,83,0,11.2,1,1,13.4,14.75,14,13.4,7pt 7rb 2to 2-4fg 3-4ft,0,0,3600,100,3000,0,5250,-100,12,0,5,5,5,5,3.722222222
4691,"Black, Tarik",Tarik Black,20170103,lal,mem,H,20170103-mem-lal,22.5,116,102,0,9.916666667,1,1,11.6,11.75,10.5,11.6,6pt 3rb 1st 1-4fg 4-6ft,0,0,3600,100,3000,0,5300,-200,10,0,5,5,45,5,3.222222222
4691,"Black, Tarik",Tarik Black,20161118,lal,sas,H,20161118-sas-lal,22.5,107,116,0,11.81666667,1,1,12.2,12.5,11.75,12.2,5pt 6rb 2-4fg 1-2ft,0,0,3600,100,3000,0,5000,-400,10,0,5,5,45,5,3.388888889
4572,"Dedmon, Dewayne",Dewayne Dedmon,20161218,sas,nor,H,20161218-nor-sas,19,113,100,0,16.6,1,1,12.4,13,12,12.4,6pt 2rb 2as 1bl 1to 3-7fg,0,0,3600,100,3400,300,7450,650,10,0,5,5,5,5,3.444444444
3777,"Mahinmi, Ian",Ian Mahinmi,20161119,was,mia,H,20161119-mia-was,19,111,114,0,0,0,0,0,0,0,0,,0,0,,,3000,0,5800,-800,10,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161117,was,nyk,H,20161117-nyk-was,19,119,112,0,0,0,0,0,0,0,0,,0,0,,,3000,0,6600,0,10,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161116,was,phi,A,20161116-was-phi,19,102,109,0,0,0,0,0,0,0,0,,0,0,,,3000,0,6600,1350,10,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161112,was,chi,A,20161112-was-chi,20,95,106,0,0,0,0,0,0,0,0,,0,0,,,3000,0,5250,-750,10,-9,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161111,was,cle,H,20161111-cle-was,19,94,105,0,0,0,0,0,0,0,0,,0,0,,,3000,0,6000,-900,19,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161109,was,bos,H,20161109-bos-was,19,118,93,0,0,0,0,0,0,0,0,,0,0,,,3000,0,6900,100,19,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161107,was,hou,H,20161107-hou-was,19,106,114,0,0,0,0,0,0,0,0,,0,0,,,3000,0,6800,-1000,19,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161105,was,orl,A,20161105-was-orl,19,86,88,0,0,0,1,0,0,0,0,,0,0,,,3000,0,7800,0,19,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161104,was,atl,H,20161104-atl-was,19,95,92,0,0,0,0,0,0,0,0,,0,0,,,3000,0,7800,-350,19,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161102,was,tor,H,20161102-tor-was,19,103,113,0,0,0,0,0,0,0,0,,0,0,,,3000,0,8150,250,19,0,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161030,was,mem,A,20161030-was-mem,20,103,112,0,0,0,0,0,0,0,0,,0,0,,,3000,0,7900,-800,19,4,,5,5,5,#DIV/0!
3777,"Mahinmi, Ian",Ian Mahinmi,20161027,was,atl,A,20161027-was-atl,19.5,99,114,0,0,0,0,0,0,0,0,,0,0,,,3000,,8700,,15,,,5,5,5,#DIV/0!
3733,"Bass, Brandon",Brandon Bass,20161231,lac,okc,A,20161231-lac-okc,20,88,114,0,23.51666667,1,1,26.2,27,26.5,26.2,18pt 6rb 1bl 1to 7-9fg 4-4ft,0,0,3500,0,3000,0,5000,0,10,0,4,4,45,4,7.485714286
3619,"Allen, Tony",Tony Allen,20170108,mem,uta,H,20170108-uta-mem,20,88,79,1,23.1,1,1,9,11.25,10.75,9,2pt 5rb 2as 1st 4to 1-3fg,0,0,4900,300,5100,400,8250,-1000,14,0,2,2,23,2,1.836734694
